"","X","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"410",1,"EFE","2015-06-30",NA,NA,"Basic Materials","Steel",NA,2540,6.72,6.72,NA,-0.37,0,-0.0550595238095238
"411",1,"EGH","2016-06-30",NA,NA,"Real Estate","Real Estate Services",NA,151130,107.43,64.93,42.52,10.47,0,0.0974588103881597
"412",1,"EGI","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,72550,79.74,79.74,NA,-0.74,-1.35,-0.0262101830950589
"413",1,"EGL","2016-06-30",NA,NA,"Industrials","Pollution & Treatment Controls",NA,4000,15.03,12.33,2.93,-0.01,0,-0.000665335994677312
"414",1,"EGN","2016-06-30",NA,NA,"Industrials","Engineering & Construction",NA,45080,71.77,49.09,16.89,3.83,0,0.0533649157029399
"415",1,"EGS","2015-06-30",NA,NA,"Basic Materials","Gold",NA,32140,-5.82,-40.9,35.08,-7.7,0,1.32302405498282
"416",1,"EGY","2016-06-30",NA,NA,NA,NA,NA,1660,6.27,-1.02,6.74,-2.05,0,-0.32695374800638
"417",1,"EHE","2016-06-30",NA,NA,NA,NA,NA,635500,845.18,591.68,253.5,27.64,-44.49,-0.0199365815565915
"418",1,"EHL","2016-06-30",NA,NA,NA,NA,NA,40140,374.81,6,377.82,-225.39,0,-0.601344681305195
"419",1,"ELT","2013-06-30",NA,NA,NA,NA,NA,1100,2.14,2.14,NA,-9.36,NA,NA
"420",1,"ELX","2016-06-30",NA,NA,"Healthcare","Medical Devices",NA,133700,56.08,48.26,8.17,3.03,0,0.0540299572039943
"421",1,"EMB","2016-06-30",NA,NA,NA,NA,NA,35420,14.13,14.13,NA,2.03,-0.77,0.089171974522293
"422",1,"EME","2015-12-31",NA,NA,NA,NA,NA,14650,54.58,54.58,NA,-1.03,0,-0.0188713814584097
"423",1,"EMG","2016-06-30",NA,NA,"Basic Materials","Copper",NA,2270,1.83,1.83,NA,-1.86,0,-1.01639344262295
"424",1,"EMH","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,25240,4.17,4.14,0.02,-0.67,NA,NA
"425",1,"EML","2016-06-30",NA,NA,NA,NA,NA,333600,119.21,119.21,0.4,0.09,0,0.000754970220619076
"426",1,"EMR","2015-06-30",NA,NA,NA,NA,NA,60550,18.08,17.98,NA,-1.34,0,-0.0741150442477876
"427",1,"EMU","2015-06-30",NA,NA,NA,NA,NA,7530,2.71,2.71,NA,-0.54,0,-0.199261992619926
"428",1,"EMX","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,22260,5.92,5.65,0.28,-4.62,NA,NA
"429",1,"ENA","2016-06-30",NA,NA,NA,NA,NA,12000,1,0.86,0.14,-1.75,0,-1.75
"430",1,"ENC","2015-12-31",NA,NA,NA,NA,NA,41140,83.56,44.54,39.02,2.91,0,0.0348252752513164
"431",1,"ENL","2014-06-30",NA,NA,"Basic Materials","Copper",NA,0,0.75,0.75,NA,-0.22,0,-0.293333333333333
"432",1,"ENR","2015-06-30",NA,NA,NA,NA,NA,16720,22.81,22.81,NA,0.52,0,0.022797018851381
"433",1,"ENT","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,4590,9.24,9.24,NA,-7.34,0,-0.794372294372294
"434",1,"ENX","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,660,0.46,0.46,NA,-0.26,0,-0.565217391304348
"435",1,"ENZ","2016-06-30",NA,NA,NA,NA,NA,9440,12.68,12.68,0.05,-1.4,0,-0.110410094637224
"436",1,"EOL","2016-06-30",NA,NA,NA,NA,NA,7320,5.31,5.31,NA,0.46,0,0.0866290018832392
"437",1,"EOS","2015-12-31",NA,NA,NA,NA,NA,66790,3.75,3.75,NA,3.03,0,0.808
"438",1,"EPA","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,4620,2.41,2.29,0.1,-0.68,0,-0.282157676348548
"439",1,"EPD","2016-06-30",NA,NA,"Technology","Information Technology Services",NA,50000,65.86,52.4,19.57,-1.72,0,-0.0261160036440935
"440",1,"EPM","2016-06-30",NA,NA,NA,NA,NA,3870,2.67,2.64,NA,-0.63,0,-0.235955056179775
"441",1,"EQE","2016-06-30",NA,NA,NA,NA,NA,4210,1.33,1.33,NA,-3.57,0,-2.68421052631579
"442",1,"EQX","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,44450,44.57,44.57,NA,-3.94,0,-0.0884002692393987
"443",1,"ERA","2015-12-31",NA,NA,NA,NA,NA,173440,469.95,469.95,NA,-275.49,0,-0.58621129907437
"444",1,"ERL","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,9620,-0.23,-0.36,0.13,-1.62,0,7.04347826086957
"445",1,"ERM","2015-06-30",NA,NA,NA,NA,NA,62100,27.22,27.22,NA,-0.84,0,-0.0308596620132256
"446",1,"ERX","2015-12-31",NA,NA,NA,NA,NA,7190,3.37,3.37,NA,-0.5,0,-0.148367952522255
"447",1,"ESK","2015-12-31",NA,NA,"Technology","Software - Application",NA,8320,4.52,-2.7,7.21,-8.18,0,-1.80973451327434
"448",1,"ESM","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,2840,2.18,2.18,0,0.96,0,0.440366972477064
"449",1,"ESR","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,740,0.06,0.06,NA,-4.49,0,-74.8333333333333
"450",1,"ESV","2015-10-31",NA,NA,NA,NA,NA,25700,51.89,32.77,19.53,-32.54,NA,NA
"451",1,"ETE","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,2550,2.63,2.63,NA,-20.11,0,-7.64638783269962
"452",1,"EVE","2016-06-30",NA,NA,NA,NA,NA,7890,1.75,1.75,NA,-1.1,0,-0.628571428571429
"453",1,"EVZ","2016-06-30",NA,NA,"Industrials","Pollution & Treatment Controls",NA,2320,19.23,5.78,13.44,-2.44,0,-0.126885075403016
"454",1,"EWC","2016-06-30",NA,NA,NA,NA,NA,416200,1429.71,869.25,575.18,37.23,0,0.0260402459239986
"455",1,"EXO","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,2160,0.86,0.86,NA,-4.89,0,-5.68604651162791
"456",1,"EZL","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,159130,114.55,113.83,NA,3.56,-6.58,-0.0263640331732868
"457",1,"FAN","2016-06-30",NA,NA,"Consumer Cyclical","Home Furnishings & Fixtures",NA,272600,107.44,107.44,NA,11.44,-12.39,-0.00884214445271781
"458",1,"FAR","2015-12-31",NA,NA,NA,NA,NA,250490,102.29,102.29,NA,-19.62,0,-0.191807605826571
"459",1,"FAS","2014-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,0,-1.49,-8.69,7.22,-6.63,0,4.4496644295302
"460",1,"FBR","2016-06-30",NA,NA,NA,NA,NA,76210,3.77,3.77,NA,-5.78,0,-1.53315649867374
"461",1,"FCG","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,8980,12.93,12.93,0.07,-1.6,0,-0.123743232791957
"462",1,"FCN","2016-06-30",NA,NA,NA,NA,NA,3620,0.97,0.97,NA,-0.48,0,-0.494845360824742
"463",1,"FCR","2015-06-30",NA,NA,NA,NA,NA,1880,0.53,0.53,0,-2.35,NA,NA
"464",1,"FEL","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,8160,-0.02,-0.02,NA,-0.66,0,33
"465",1,"FET","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,665280,730.05,531.8,198.25,106.77,-26.42,0.110060954729128
"466",1,"FFC",NA,NA,NA,NA,NA,NA,11370,1.84,1.84,NA,-3.8,0,-2.06521739130435
"467",1,"FFG","2015-12-31",NA,NA,"Industrials","Business Services",NA,5820,8.15,9.36,0.03,-7.89,0,-0.968098159509202
"468",1,"FFI","2016-06-30",NA,NA,"Consumer Defensive","Confectioners",NA,34550,36.44,31.94,4.5,2.12,-0.62,0.0411635565312843
"469",1,"FFT","2016-06-30",NA,NA,NA,NA,NA,21950,24.25,24.22,0.02,-5.81,0,-0.239587628865979
"470",1,"FGF","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,3620,0.81,0.81,NA,-0.55,0,-0.679012345679012
"471",1,"FGX","2015-06-30",NA,NA,"Financial Services","Asset Management",NA,3240,204.62,204.62,NA,168.32,0,0.822597986511582
"472",1,"FID","2016-06-30",NA,NA,NA,NA,NA,94040,24.13,24.13,NA,5.84,-3.42,0.100290095317033
"473",1,"FLK","2016-06-30",NA,NA,"Real Estate","Real Estate Services",NA,142880,157.94,145.77,12.21,5.45,-13.05,-0.0481195390654679
"474",1,"FMG","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,15372300,19738.76,11319.69,9117.96,1325.07,-153.51,0.0593532724446723
"475",1,"FML","2015-12-31",NA,NA,NA,NA,NA,96860,103.82,103.82,NA,-2.83,0,-0.02725871701021
"476",1,"FMS","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,52260,50.12,50.12,NA,-29.19,0,-0.582402234636872
"477",1,"FND","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,118570,245.09,87.6,166.56,-18.74,0,-0.0764617079440206
"478",1,"FOD","2016-06-30",NA,NA,"Consumer Defensive","Packaged Foods",NA,14590,11.94,8.94,3,-8.09,0,-0.677554438860972
"479",1,"FOY","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,10,14.95,14.49,0.66,-2.16,0,-0.144481605351171
"480",1,"FRC","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,4480,3.08,3.08,NA,-0.29,0,-0.0941558441558441
"481",1,"FRM","2016-06-30",NA,NA,"Consumer Defensive","Farm Products",NA,104290,38.16,38.16,1.14,8.13,0,0.213050314465409
"482",1,"FRN","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,660,0.15,0.15,NA,2596,0,17306.6666666667
"483",1,"FRX","2015-06-30",NA,NA,NA,NA,NA,12250,30.29,30.29,NA,-4.5,0,-0.148563882469462
"484",1,"FSA","2016-06-30",NA,NA,"Industrials","Business Services",NA,143860,347.17,76.76,272.66,13.48,-9.18,0.0123858628337702
"485",1,"FUN","2015-07-31",NA,NA,NA,NA,NA,10670,72.42,30.12,42.56,-37.53,0,-0.518227009113505
"486",1,"FWD","2016-06-30",NA,NA,NA,NA,NA,117500,189.33,186.33,3,-28,0,-0.147889927639571
"487",1,"FXJ","2016-06-30",NA,NA,"Consumer Cyclical","Publishing",NA,2218340,1090.2,1034.09,179.31,-893.46,-101.15,-0.91231884057971
"488",1,"FXL","2016-06-30",NA,NA,NA,NA,NA,807000,2560.9,612.4,1948.5,50.2,-54.3,-0.00160099964856105
"489",1,"FYI","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,4090,0.63,0.55,NA,-1.76,0,-2.79365079365079
"490",1,"FZR","2015-06-30",NA,NA,NA,NA,NA,15430,10.99,10.99,NA,-0.78,0,-0.0709736123748863
"491",1,"G8C","2016-06-30",NA,NA,"Technology","Communication Equipment",NA,12320,6.77,6.77,NA,-2.09,0,-0.308714918759232
"492",1,"GAP","2016-06-30",NA,NA,"Consumer Cyclical","Textile Manufacturing",NA,113040,132.34,99.62,32.72,10.23,-5.21,0.0379325978540124
"493",1,"GBA","2016-06-30",NA,NA,"Industrials","Conglomerates",NA,860,5.09,5.09,NA,0.03,0,0.00589390962671906
"494",1,"GBE","2015-06-30",NA,NA,NA,NA,NA,9860,46.49,46.49,NA,-3.28,0,-0.0705528070552807
"495",1,"GBI","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,17970,3.67,-0.2,3.87,-3.08,0,-0.839237057220709
"496",1,"GBP","2015-06-30",NA,NA,NA,NA,NA,6180,12.65,12.65,NA,-4.47,NA,NA
"497",1,"GBT","2016-06-30",NA,NA,NA,NA,NA,295140,67.4,65.89,1.67,9.27,-7.37,0.0281899109792285
"498",1,"GBX","2015-06-30",NA,NA,NA,NA,NA,1850,1.27,1.27,NA,-0.31,0,-0.244094488188976
"499",1,"GBZ","2016-06-30",NA,NA,"Basic Materials","Gold",NA,9090,15.79,15.79,NA,3.18,0,0.201393286890437
"500",1,"GCN","2016-06-30",NA,NA,"Technology","Internet Content & Information",NA,7990,-2.87,-4.75,1.88,0.19,0,-0.0662020905923345
"501",1,"GCR","2015-06-30",NA,NA,"Basic Materials","Gold",NA,3240,13.12,13.12,NA,-5.34,0,-0.407012195121951
"502",1,"GCS","2016-06-30",NA,NA,"Industrials","Engineering & Construction",NA,88090,177.93,143.4,34.53,-76.88,0,-0.432080031473051
"503",1,"GDA","2013-12-31",NA,NA,"Basic Materials","Gold",NA,0,0.12,-0.06,0.18,-0.36,0,-3
"504",1,"GDF","2016-06-30",NA,NA,NA,NA,NA,99420,151.37,105.99,45.38,17.86,-6.39,0.0757745920591927
"505",1,"GDY","2016-06-30",NA,NA,"Utilities","Utilities - Regulated Electric",NA,8020,17.14,17.14,NA,-10.56,0,-0.61610268378063
"506",1,"GED","2015-06-30",NA,NA,NA,NA,NA,830,3.46,3.21,0.25,-0.96,0,-0.277456647398844
"507",1,"GEG","2016-06-30",NA,NA,NA,NA,NA,163380,22.61,20.16,2.45,-20.02,0,-0.885448916408669
"508",1,"GEM","2015-12-31",NA,NA,NA,NA,NA,1124200,1117.95,602.79,515.16,88.58,-53.24,0.0316114316382665
"509",1,"GER","2016-06-30",NA,NA,"Utilities","Utilities - Independent Power Producers",NA,17620,4.18,3.69,0.46,-4.82,0,-1.15311004784689
"510",1,"GFY","2016-06-30",NA,NA,NA,NA,NA,29540,127.51,104.51,23,7.77,-9.25,-0.0116069327895851
"511",1,"GGE","2015-06-30",NA,NA,NA,NA,NA,3740,20.94,20.94,NA,-0.55,0,-0.0262655205348615
"512",1,"GGG","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,37630,75.17,75.17,NA,-4.09,0,-0.0544100039909538
"513",1,"GGH","2016-06-30",NA,NA,NA,NA,NA,1450,2.26,2.26,NA,-0.95,0,-0.420353982300885
"514",1,"GGX","2015-06-30",NA,NA,NA,NA,NA,2320,12.76,7.34,5.42,-5.27,0,-0.413009404388715
"515",1,"GID","2015-12-31",NA,NA,"Healthcare","Medical Devices",NA,9490,18.26,18.26,NA,-35.16,NA,NA
"516",1,"GJT","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,284540,0,0,NA,62.42,-17.68,Inf
"517",1,"GLA","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,2800,5.38,4.69,0.69,-1.61,0,-0.299256505576208
"518",1,"GLB","2016-06-30",NA,NA,NA,NA,NA,43120,37.96,33.01,4.95,4.74,-2.9,0.0484720758693361
"519",1,"GLE","2016-06-30",NA,NA,"Consumer Cyclical","Apparel Manufacturing",NA,17040,124.39,78.81,45.65,3.93,0,0.0315941795964306
"520",1,"GLF","2015-06-30",NA,NA,"Basic Materials","Gold",NA,13770,4.34,4.34,NA,-0.16,0,-0.0368663594470046
"521",1,"GLH","2016-06-30",NA,NA,"Technology","Health Information Services",NA,15740,6.93,5.06,1.74,1.37,0,0.197691197691198
"522",1,"GLL","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,10650,15.86,15.86,NA,-9.97,0,-0.628625472887768
"523",1,"GLN","2015-06-30",NA,NA,NA,NA,NA,2410,0.36,0.36,NA,-0.4,0,-1.11111111111111
"524",1,"GMA","2015-12-31",NA,NA,"Financial Services","Insurance - Diversified",NA,1485560,2463.17,2218.75,244.42,227.98,-361.4,-0.0541659731159441
"525",1,"GME","2015-06-30",NA,NA,"Basic Materials","Gold",NA,13670,26.29,26.29,NA,-9.42,0,-0.358311144922024
"526",1,"GMF","2016-06-30",NA,NA,"Real Estate","REIT - Office",NA,318440,427.39,299.91,127.47,51.35,-27.73,0.05526568239781
"527",1,"GML","2015-06-30",NA,NA,"Basic Materials","Gold",NA,5090,11.39,11.39,NA,-0.46,0,-0.0403863037752414
"528",1,"GMR","2016-06-30",NA,NA,NA,NA,NA,14390,9.13,8.57,NA,-0.27,0,-0.0295728368017525
"529",1,"GMY","2016-06-30",NA,NA,NA,NA,NA,16130,16.87,16.87,NA,-0.1,0,-0.00592768227622999
"530",1,"GNC","2015-09-30",NA,NA,"Consumer Defensive","Farm Products",NA,1840690,2930.4,1821.8,1118.4,32.1,-28.6,0.00119437619437619
"531",1,"GNG","2016-06-30",NA,NA,NA,NA,NA,234310,51.99,51.99,0.92,19.34,-15.16,0.0804000769378727
"532",1,"GNX","2016-06-30",NA,NA,"Utilities","Utilities - Independent Power Producers",NA,30240,10.9,7.52,3.38,-7.08,0,-0.64954128440367
"533",1,"GOE","2015-06-30",NA,NA,NA,NA,NA,18650,3.18,1.26,2.79,-7.99,0,-2.5125786163522
"534",1,"GOR","2016-06-30",NA,NA,"Basic Materials","Gold",NA,449300,157.22,157.22,NA,-9.23,0,-0.0587075435695204
"535",1,"GOW","2015-07-31",NA,NA,"Financial Services","Asset Management",NA,175360,239.73,186.77,52.96,19.11,-5.88,0.0551870854711551
"536",1,"GPR","2015-12-31",NA,NA,NA,NA,NA,33300,47.14,47.14,2453,-2,0,-0.0424268137462877
"537",1,"GPS","2015-12-31",NA,NA,NA,NA,NA,6980,11.38,3.25,6.68,3.2,0,0.281195079086116
"538",1,"GPT","2015-12-31",NA,NA,"Real Estate","REIT - Diversified",NA,8967060,10473.1,7525.1,2948,868.1,-380,0.0466051121444463
"539",1,"GRR","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,129620,257.6,245.54,12.38,-277.81,-11.58,-1.12340838509317
"540",1,"GRV","2015-06-30",NA,NA,NA,NA,NA,2950,3.81,3.52,0.29,-2.22,0,-0.582677165354331
"541",1,"GSE","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,130,-0.66,-0.66,NA,-4.58,0,6.93939393939394
"542",1,"GTG","2015-06-30",NA,NA,"Healthcare","Diagnostics & Research",NA,16090,18.96,18.96,NA,-8.81,NA,NA
"543",1,"GTR","2015-12-31",NA,NA,NA,NA,NA,1240,-0.39,-0.49,0.1,-0.33,0,0.846153846153846
"544",1,"GTY","2016-06-30",NA,NA,NA,NA,NA,570570,661.85,559.03,103.4,38.93,-13.24,0.0388154415653094
"545",1,"GUL","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3450,7.23,8.21,0.36,-0.93,0,-0.128630705394191
"546",1,"GVF","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,85460,107.93,107.93,NA,1.91,-4.53,-0.0242749930510516
"547",1,"GWA","2016-06-30",NA,NA,"Consumer Cyclical","Home Furnishings & Fixtures",NA,787680,427.7,307.7,120,53.68,-18.72,0.081739537058686
"548",1,"GWR","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,6720,31.69,31.69,NA,-4.53,0,-0.142947301988009
"549",1,"GXY","2015-12-31",NA,NA,NA,NA,NA,333170,126.91,102.8,28.29,55.23,0,0.435190292333149
"550",1,"GZL","2016-06-30",NA,NA,"Consumer Cyclical","Apparel Manufacturing",NA,165870,119.48,118.53,0.95,43.11,-27.79,0.128222296618681
"551",1,"HAO","2016-06-30",NA,NA,NA,NA,NA,20920,3.74,-64.06,67.8,-4.51,0,-1.20588235294118
"552",1,"HAW","2015-06-30",NA,NA,"Basic Materials","Gold",NA,7880,19.22,19.22,NA,-3.74,0,-0.194588969823101
"553",1,"HCT","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,21560,4.12,3.01,0.91,-0.41,0,-0.0995145631067961
"554",1,"HDX","2015-06-30",NA,NA,"Energy","Oil & Gas Equipment & Services",NA,16690,102.09,74.62,54.79,8.02,0,0.0785581349789401
"555",1,"HFA","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,369700,342.61,342.61,NA,19,-23.19,-0.0122296488718952
"556",1,"HGG","2015-12-31",NA,NA,"Financial Services","Asset Management",NA,4372400,1187,1047.7,149.9,161.2,-105.4,0.0470092670598146
"557",1,"HGL","2015-12-31",NA,NA,NA,NA,NA,7780,3.11,3.11,NA,1.59,0,0.511254019292605
"558",1,"HGO","2015-12-31",NA,NA,"Basic Materials","Copper",NA,13180,153.93,135.96,18.94,-127.36,0,-0.827389072955239
"559",1,"HHL","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,115100,28.77,54.33,NA,10.4,-5.89,0.156760514424748
"560",1,"HHM","2016-06-30",NA,NA,NA,NA,NA,8250,4.7,4.1,0.6,-0.48,0,-0.102127659574468
"561",1,"HIL","2016-06-30",NA,NA,"Basic Materials","Building Materials",NA,107870,97.24,69.08,28.17,-68.31,0,-0.702488687782805
"562",1,"HIT","2016-06-30",NA,NA,NA,NA,NA,17810,5.95,5.95,NA,2.17,0,0.364705882352941
"563",1,"HJB","2016-06-30",NA,NA,"Industrials","Staffing & Outsourcing Services",NA,2300,0.17,0.17,NA,-0.77,0,-4.52941176470588
"564",1,"HLO","2016-06-30",NA,NA,NA,NA,NA,400790,312.93,267.62,46.64,1.7,0,0.00543252484581216
"565",1,"HLS","2016-06-30",NA,NA,"Financial Services","Credit Services",NA,970,0.05,0.05,NA,-0.51,0,-10.2
"566",1,"HLX","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,21570,12.3,12.3,NA,-4.3,0,-0.349593495934959
"567",1,"HOG","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,1150,-0.81,-0.81,NA,-15.88,0,19.6049382716049
"568",1,"HOR","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,2370,1.88,1.34,0.56,-1.5,0,-0.797872340425532
"569",1,"HPI","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,447080,579.38,333.41,245.97,60.13,-25.42,0.0599088681003832
"570",1,"HPR","2015-06-30",NA,NA,"Utilities","Utilities - Independent Power Producers",NA,8670,16.32,16.32,NA,-3.57,0,-0.21875
"571",1,"HRL","2016-06-30",NA,NA,"Utilities","Utilities - Regulated Electric",NA,20660,7.96,6.68,1.37,0.12,0,0.0150753768844221
"572",1,"HRR","2016-06-30",NA,NA,NA,NA,NA,57100,55.08,55.08,NA,-4.25,0,-0.0771604938271605
"573",1,"HSO","2016-06-30",NA,NA,"Healthcare","Medical Care",NA,5305730,3923.7,2372.7,1561.9,181.1,-124.9,0.0143232153324668
"574",1,"HT8","2016-06-30",NA,NA,"Consumer Cyclical","Specialty Retail",NA,3500,0.84,-1.68,2.52,-6.51,0,-7.75
"575",1,"HTA","2015-12-31",NA,NA,"Communication Services","Telecom Services",NA,1085800,430.86,189,241.86,-182.87,0,-0.424430209348744
"576",1,"HUB","2016-06-30",NA,NA,NA,NA,NA,247530,18.96,18.96,NA,-1.19,0,-0.0627637130801688
"577",1,"HUO","2016-06-30",NA,NA,"Consumer Defensive","Grocery Stores",NA,283850,316.63,250.77,65.86,3.43,0,0.0108328332754319
"578",1,"HVN","2016-06-30",NA,NA,NA,NA,NA,5756710,3235.38,2556.86,698.44,534.11,-389.13,0.0448108104766674
"579",1,"HZR","2016-06-30",NA,NA,NA,NA,NA,29430,4.42,4.42,NA,-1.84,0,-0.416289592760181
"580",1,"IAB","2016-06-30",NA,NA,"Communication Services","Telecom Services",NA,27500,14.75,11.03,10.54,0.86,0,0.0583050847457627
"581",1,"IAG","2016-06-30",NA,NA,NA,NA,NA,13241700,8148,6785,1585,625,-1001,-0.046146293568974
"582",1,"IAU","2015-12-31",NA,NA,"Basic Materials","Gold",NA,22750,84.39,84.39,NA,-15.29,NA,NA
"583",1,"IBG","2015-06-30",NA,NA,"Basic Materials","Gold",NA,32420,45.21,45.21,NA,-48.45,0,-1.07166556071666
"584",1,"ICI","2015-05-31",NA,NA,NA,NA,NA,38980,2.55,2.55,NA,0,0,0
"585",1,"ICN","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,16870,52.71,52.71,NA,-5.6,0,-0.106241699867198
"586",1,"ICS","2016-06-30",NA,NA,"Technology","Health Information Services",NA,33750,5.61,5.61,NA,1.17,-0.47,0.124777183600713
"587",1,"ICT","2016-06-30",NA,NA,NA,NA,NA,2230,-0.83,-2.83,2,-8.81,0,10.6144578313253
"588",1,"ICU","2016-06-30",NA,NA,NA,NA,NA,13570,20.4,20.4,NA,1.94,0,0.0950980392156863
"589",1,"ICZ","2013-06-30",NA,NA,NA,NA,NA,0,18.31,14.38,3.93,-0.85,0,-0.0464227198252321
"590",1,"IDC","2015-06-30",NA,NA,NA,NA,NA,20,-11.84,-11.84,NA,-104.44,0,8.82094594594595
"591",1,"IDO","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,6460,34.98,13.82,5.22,-1.96,0,-0.0560320182961692
"592",1,"IDT","2016-06-30",NA,NA,NA,NA,NA,43720,45.93,43.38,2.59,-4.01,0,-0.0873067711735249
"593",1,"IDX","2015-06-30",NA,NA,"Healthcare","Diagnostics & Research",NA,232070,127.8,68,59.8,0,0,0
"594",1,"IDZ","2016-06-30",NA,NA,NA,NA,NA,49070,37.4,28.25,9.15,-1.31,0,-0.0350267379679144
"595",1,"IEL","2016-06-30",NA,NA,"Consumer Defensive","Education & Training Services",NA,1226450,79.32,79.32,0.1,39.91,-48,-0.101991931417045
"596",1,"IEQ","2016-06-30",NA,NA,NA,NA,NA,6600,44.54,20.22,24.32,-0.16,0,-0.00359227660529861
"597",1,"IFL","2016-06-30",NA,NA,NA,NA,NA,2713530,1596.96,1399.7,206.98,196.85,-173.92,0.0143585312092977
"598",1,"IFM","2016-06-30",NA,NA,NA,NA,NA,241520,44.16,44.16,NA,10.32,-11.15,-0.0187952898550725
"599",1,"IGL","2015-06-30",NA,NA,NA,NA,NA,196200,87.3,54.6,42.2,0,0,0
"600",1,"IGO","2016-06-30",NA,NA,NA,NA,NA,1832580,1721.62,1455.79,265.83,-58.77,-12.79,-0.0415655022594998
"601",1,"IGS","2015-06-30",NA,NA,"Basic Materials","Gold",NA,2310,0.98,-2.24,2.67,-9.1,0,-9.28571428571428
"602",1,"IHS","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,3970,5.2,1.97,2.34,-5.77,0,-1.10961538461538
"603",1,"ILU","2015-12-31",NA,NA,NA,NA,NA,2707150,1457.6,1408.6,49,53.5,-79.5,-0.0178375411635565
"604",1,"IMA","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,11090,1.05,1.05,NA,-3.28,0,-3.12380952380952
"605",1,"IMC","2016-06-30",NA,NA,NA,NA,NA,21160,7.64,5.74,1.9,-4.39,0,-0.574607329842932
"606",1,"IMF","2016-06-30",NA,NA,NA,NA,NA,300800,280.89,201.39,79.5,20.92,-6.19,0.0524404571184449
"607",1,"IMI","2015-06-30",NA,NA,NA,NA,NA,480,-0.09,-0.47,0.39,-0.52,0,5.77777777777778
"608",1,"IMU","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,10570,7.86,7.86,NA,-2.73,0,-0.347328244274809
"609",1,"IND","2015-06-30",NA,NA,NA,NA,NA,3270,1.65,1.65,NA,-4.48,0,-2.71515151515152
"610",1,"INK","2015-12-31",NA,NA,"Energy","Oil & Gas E&P",NA,6510,6.49,6.49,NA,-12.26,0,-1.88906009244992
"611",1,"INL","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,1800,1.9,1.77,0.31,-0.48,0,-0.252631578947368
"612",1,"INM","2015-12-31",NA,NA,"Industrials","Business Services",NA,10386450,5354.52,528.61,4845.68,123.24,-406.51,-0.0529029679597798
